sentence,label
重读历史:邱会作：王洪文狱中曾受虐待,-1
你未见过的王洪文老照片被四人帮其他三人看不,0
曾是毛泽东接班人的王洪文是怎样发迹的,0
王洪文组阁文革小闯将黄帅任团中央书记,1
「四人帮」之一王洪文为何失宠毛泽东,-1
王洪文被审查时坦承有两个想不到,-1
1975年王洪文被邓小平“夺权”后花天酒地,-1
回忆当年清查钓鱼台王洪文住地,-1
张春桥：华国锋做接班人比王洪文更合适,0
“文革”中是谁向毛泽东推荐了王洪文,0
王洪文公开下战书让邓小平10年耿耿于怀,-1
王洪文死亡过程揭秘子女如今在何处,-1
王洪文何时意识到“接班人”地位已动摇,-1
王洪文五个字刺痛邓小平晚年开会屡屡提及,-1
王洪文说了一句狠话被重判,-1
文革时王洪文在军队中“破获”的“反革命组织”,-1
王洪文的“小兄弟”陈阿大沉浮录,-1
王洪文文革荒淫生活：钓鱼要用茅台酒拌鱼饵,-1
本来要批判王洪文腐败结果听完怎么觉得像清官,0
邱会作回忆录：王洪文遭受骇人听闻的酷刑,-1
王洪文被审查时坦承人生中有两个“想不到”,-1
王洪文的妻儿弟妹今何在搜狐,0
毛泽东一道题考出邓小平与王洪文的优劣,0
"毛泽东""考验""王洪文和邓小平:我死后会怎样",0
揭密王洪文保卫毛泽东清除林彪死党真相,-1
王洪文被捕惊险瞬间像狮子一样扑向叶剑英,-1
王洪文帮助江青要抓的刘松林出狱,0
周恩来临终挺四人帮叮嘱张姚帮助王洪文,0
王洪文爱看黄片钓鱼也要几个女护士服侍,-1
贴身秘书忆王洪文：中南海内骑摩托车兜风,-1
王洪文的死亡过程：他的后代今何在,-1
"揭秘文革最著名""黄色小说"":王洪文亲下令查封",-1
王洪文在毛泽东逝世之后资讯,0
组图：王洪文早就为夺权后准备「标准像」,-1
揭秘：“文革”期间王洪文最担心的事情是什么,-1
抓捕“四人帮”：王洪文惟一被戴上手铐且监管最严,-1
采访王洪文贴身秘书廖祖康资讯,0
审判“四人帮”：王洪文为何当场背叛江青,-1
王洪文腐败生活曝光将火箭筒当烟火放,-1
毛泽东五次苦选接班人:“公子哥”王洪文也曾入选,0
汪东兴回忆王洪文拒捕欲掐叶帅脖子,-1
王洪文向江青透露人事安排：将来谁当总理，邓！,0
王洪文为何在中南海钓鱼打鸟骑摩托兜风,0
毛泽东选邓小平接班始末：对王洪文由希望变失望,-1
邱会作回忆录王洪文遭受骇人听闻酷刑,-1
亲历者忆文革陪王洪文吃喝：宴席比国宴好的多,0
张春桥与王洪文秘史被捕前还梦想另寻新欢,-1
1992年王洪文讣告：革命的坚定鼓吹者,1
王洪文进京被捕前与妻子离婚逮捕他险出意外,-1
邓榕揭秘:毛泽东为何选无才无德的王洪文接班,-1
贴身秘书揭秘王洪文迅速失宠真相,-1
揭秘：抓捕「四人帮」惊险一幕叶剑英险被王洪文卡住脖子,-1
「四人帮」成员王洪文死亡过程揭秘,-1
林辉：「四人帮」成员王洪文的糜烂生活,-1
审判时王洪文认罪态度最好为何被重判,-1
王洪文被捕时极力挣扎：企图卡住叶剑英的脖子,-1
历者忆文革陪王洪文吃喝：宴席比国宴好还划拳,0
王洪文的发家史：曾是苦孩子喂猪娃出身,0
贴身秘书：王洪文为何会失宠于毛泽东,-1
“文革”灾难缩影：67年王洪文指挥下一场血战,-1
文革陈毅挨王洪文整吴法宪称“总理说适可而止”,-1
智擒“四人帮”:王洪文挣扎说“想不到这么快”,-1
毛主席死后许世友写绝密信：王洪文读完被吓傻,-1
周恩来为何会拥护“扶不起的阿斗”王洪文,-1
华国锋被定为接班人江青王洪文均表赞同,1
朱永嘉谈王洪文取代张春桥原因缓冲矛盾,0
王秀珍为何要对王洪文养的狗表忠心,-1
王洪文如何大吃大喝:吃鲍鱼海参,0
王洪文腐败史豪车九辆马仔霸占豪宅,-1
王洪文对周恩来下黑手秘密汇报毛泽东,-1
毛泽东晚年为何如此重用王洪文,1
“四人帮”被捕：江青很平静，王洪文反抗最激烈,-1
一份报告断四人帮夺权之路王洪文:十年后再看,0
张春桥女儿谈父亲,0
张春桥“文革”期间选老婆,0
逮捕张春桥出意外:警卫员拒捕汪东兴电令其交枪,-1
徐景贤回忆录张春桥中共九大整陈毅始末,-1
安亭事件张春桥的一场政治赌博,-1
张春桥毛主席被邓小平欺骗身体也被搞坏,-1
告别周恩来时张春桥对邓颖超的非分举动,0
毛泽东为何对康生揭发张春桥置之不理,-1
张维维五万言长篇访谈我的父亲张春桥,0
张春桥是有才能的“预言家”百闻,1
鲜为人知：处在权力巅峰期的王洪文,1
中央文革小组副组长张春桥被判死缓,-1
张春桥真实身份揭秘：潜伏中共的国民党特务,-1
"张春桥靠心理承受能力成""四人帮""最长寿之人",1
因给周恩来鼓掌陈永贵与张春桥结下梁子,-1
在周恩来的追悼会上，张春桥的一个举动，让邓颖超无可奈何,0
张春桥：“文化大革命”目的就是要“改朝换代”,0
审判四人帮时张春桥为何一直一言不发,-1
许世友与张春桥文革中的不解之缘,1
张春桥写给女儿亲笔信首次曝光,0
邓朴方回忆：周恩来曾力挺父亲复出,0
六四后张春桥评中共内斗狗咬狗,-1
揭秘：康生死前揭发江青张春桥的真实用意,-1
周恩来回光返照叮嘱张春桥好好帮一人,1
周恩来康生无中生有毛泽东受骗抛弃张春桥,-1
毛泽东1970年表态：张春桥不行就交班给林彪,-1
隆重纪念张春桥逝世十周年神马节奏,1
“国妖”张春桥靠哪“三把梯子”步入常委之列,0
叶永烈陈伯达大骂张春桥思想是狗屎,-1
亲历审判张春桥：表情阴森一言不发,-1
张春桥亲抓大案：艺人演自改样板戏被判死刑,-1
一篇网文张春桥在法庭上对中国未来的惊人预言,0
张春桥隔离审查期间败露惊人政治野心,-1
文革初李讷一张大字报“干掉”张春桥亲弟弟,-1
陈丕显谈张春桥发迹：拍马屁还有一套“理论”,-1
揭秘：陈伯达大骂“张春桥思想”为狗屎,-1
预审时肯讲话的张春桥为何后来“一言不发”,-1
张春桥狱中家书引不满御用学者撰文揭丑,-1
“文革”期间，张春桥究竟有多阴险狡诈,-1
张春桥欲离婚向江青诉苦江青:离了就干净了吗,-1
张春桥受审时不慎说漏嘴：江青他们准备让我当总理,-1
张春桥被捕前正忙着跟老婆办离婚,-1
有人记得张春桥吗回忆他法庭上一段话,0
梁兴初光着脚羞辱张春桥,-1
张春桥长寿原因：城府很深心理承受能力超常,1
张春桥“强烈要求”在党章里写上林彪是“接班人”,0
陈永贵顶撞张春桥：想排斥我，你还没那个权威,-1
张春桥弟弟文革遭遇未能免于冲击,-1
陈伯达晚年批张春桥的“文章”是一堆狗屎,-1
一上将被毛泽东比作周勃历来瞧不起张春桥称要“带兵勤王”,-1
张春桥才华过人文革崛起并非偶然,1
周恩来逝世后张春桥突然拥抱邓颖超内情,0
周案庭审张春桥式沉默or薄熙来式嚣张,-1
张春桥自述最大愿望：亲自写一本《毛泽东传》,1
"康生为何临终会见""直线电话""揭发江青张春桥",-1
张春桥的《狱中家书》怎能比葛兰西的《狱中札记》胡平,0
1976年张春桥嚣张秘闻：敢按住华国锋批示不发,-1
张春桥一生心愿：出一本毛泽东传记,1
揭秘：张春桥在周恩来遗体告别仪式上的怪举动,-1
周恩来弥留之际叮嘱张春桥：好好帮助王洪文,1
江青被捕8年后如何评价邓小平与胡耀邦,-1
"张春桥：""文化大革命""目的就是要""改朝换代""",-1
林彪和四人帮也搞内斗：担心换张春桥为接班人,-1
张春桥的甲鱼刘姥姥的茄子传说中的美食真的好吃吗,0
张春桥的真实身份：潜伏在中共的国民党特务,-1
张春桥之女父亲临终前梦见邓小平找他,0
张春桥被囚当天让人秘密物色“女秘书”,-1
毛远新首谈毛泽东要他接班内情希望张春桥做“军师”,0
为什么有人敢聚众纪念死刑犯张春桥,-1
毛泽东为何要在许世友和张春桥之间唱“将相和”,0
「四人帮」成员王洪文受审画面曝光视频,-1
2005年张春桥讣告：“四人帮”中的宣传家,-1
毛泽东刚去世张春桥就想急着离婚,-1
陈伯达晚年评张春桥其文：烂如狗屎,-1
邓颖超去上海不去张春桥家张春桥知道该离婚了,0
张春桥之女父亲无野心曾欲辅佐华国锋,1
毛主席江青相识系康生安排2人婚事曾遭反对,-1
江青究竟有多爱毛泽东,1
妇产医生：江青分娩时哭喊了五个多小时,-1
毛泽东的英明之举：与江青分居否则后果严重,1
毛岸英看不惯江青：你不照顾爸爸你就赶紧滚,-1
王友群：毛泽东、江青的秘书戚本禹坐牢18年,-1
毛泽东和江青令人费解的夫妻关系,-1
红朝密闻：江青血腥的美容秘招,-1
云南元江青枣走俏冬季水果市场,0
疑为子报仇邓小平执意杀江青内幕曝光,-1
历史上的今天，5月14日：'红都女皇'江青在法庭上说了什么,-1
江青夺华国锋权不仅靠毛泽东夫人牌子,-1
江青疑心太重因毛泽东关心儿媳妇而吃醋,-1
江青秘书揭秘：1977年秦城监狱里的“四人帮”,-1
林彪合伙江青成功扳倒刘邓：得意从小六变成了老二,-1
江青想把自己的名字写进党章老辣的康生坚决制止,-1
江青对周恩来第一次「示爱」人仰马翻终成最凶狠敌人,-1
毛泽东关心儿媳江青醋意大发将刘思齐逐出中南海,-1
粟裕如何躲过文革冲击在庐山不表态在江青面前装聋,-1
江青为何会自杀机要秘书杨银禄揭开谜底,-1
邓小平与“四人帮”针锋相对：江青被迫正式检讨,-1
"徐焰:选江青充当""旗手""是毛泽东晚年重大失误",-1
毛泽东弟媳回忆：主席对江青的爱意志趣相投,1
专栏夜话中南海：黄敬曾致信毛夫人江青“你是我心中的太阳”,1
直击江青死亡现场：布条系在床栏上自缢身亡,-1
毛泽东并非“文革”初期就厌恶江青,-1
江青自杀前在党媒留下一句话后来被曝光,-1
江青家族背景曝光母亲是康生家的佣人,-1
江青当年是如何成为中国三号人物的,1
江青究竟有没有当过叛徒,-1
1966年江青插手军队文艺内情,-1
阎长贵：关锋对江青始终怀有好感,1
揭秘毛泽东情感生活：江青有多爱毛泽东,1
毛泽东弟媳忆：主席对江青的爱意,1
揭秘：江青在万人会场大哭讲毛泽东和儿媳的事,-1
江青自杀,-1
文革50周年毛夫人江青墓前摆满鲜花,1
邓小平：对江青不能开杀戒她要闹就让她闹吧,-1
913后江青做噩梦:林彪烧焦的尸体跌跌撞撞走来,-1
掸封尘：江青「醋坛子」的能量究竟有多大,-1
邓小平曾不准江青的女儿李讷用毛泽东稿费付医疗费,-1
生活中江青的真实面目：喜欢奢侈品却十分吝啬,-1
"周恩来斥江青""怎能这样""毛泽东:用扁担打出去",-1
江青忆童年：母亲因父亲毒打带我离家出走,-1
江青和“洪都女皇”事件与政治上的“失宠”内幕,-1
霹韩江青团妇女组．派物资助清寒家庭,1
开国上将陈士矩忆江青：看着就不像干革命的,-1
江青法庭狂言：逮捕审判我就是丑化毛泽东,-1
毛泽东晚年不与江青同居的难言之隐,-1
揭秘江青复杂的过去为何她选择了毛泽东,-1
毛泽东何时开始称江青等四人为“四人帮”,-1
保健医生忆江青文艺生活：听西洋音乐看外国电影,1
江青提携一年轻女子进入政治局明目张胆攻击周恩来邓小平,-1
江青写给毛泽东的信曝光：自称纯真的女孩子,-1
1972年李讷痛骂江青：你哪像一个做妈妈的,-1
秘书口述真实江青：性格喜怒无常生活严肃守规,-1
宋永毅：江青和张玉凤的秘密战争,-1
毛泽东公开痛骂“江青混蛋”曾考虑和她离婚,-1
江青墓前毛粉献花北京祭奠江青不再被阻止,1
“九一三”后江青唉声叹气做噩梦,-1
1974年，江青为何集中焚烧自己的摄影作品,-1
江青是什么时候开始登上政治舞台的,-1
掸封尘：毛泽东和江青有一个共同嗜好,1
历史上的今天，5月14日：“红都女皇”江青哪朝不兴盛，哪朝,0
